sku	virtual	downloadable	rating_count	average_rating	total_sales	tax_status	tax_class	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
15769	0	0	0	0	0	taxable		2	2020-01-04 11:37:10	2020-01-04 10:37:10		La Pr‚ceptorie C“tes du Roussillon Blanc Coume Marie 2018	Un vin complexe, riche et floral. La bouche cristalline et ‚tonnante de puret‚, conjugue maturit‚ et ‚quilibre.	publish	closed	closed		la-preceptorie-cotes-du-roussillon-coume-marie-2018-blc	2020-08-27 15:55:02	2020-08-27 13:55:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6584	0	product		0
15434	0	0	0	0	0	taxable		2	2020-01-04 11:42:17	2020-01-04 10:42:17		La Pr‚ceptorie C“tes du Roussillon Blanc Terres Nouvelles 2018	La robe pƒle aux reflets verts d‚voile un nez puissant, aux parfums de citron et d'herbe fraŒche. La bouche min‚rale et ‚quilibr‚e laisse place aux saveurs d'agrumes, sur un arriŠre-fond empreint d'une belle acidit‚.	publish	closed	closed		la-preceptorie-cotes-du-roussillon-blanc-terres-nouvelles-2018	2020-07-25 10:05:02	2020-07-25 08:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6585	0	product		0
15764	0	0	0	0	0	taxable		2	2020-01-04 14:12:18	2020-01-04 13:12:18		Domaine de la MonardiŠre Vacqueyras Blanc Gal‚jade 2018	Vin blanc … la fois riche et expressif, la cuv‚e Gal‚jade est un vin de gastronomie au temp‚rament sudiste assum‚.	publish	closed	closed		domaine-de-la-monardiere-vacqueyras-galejade-2018	2020-07-20 17:10:18	2020-07-20 15:10:18		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6592	0	product		0
	0	0	0																								
16071	0	0	0	0	0	taxable		2	2020-01-18 10:21:05	2020-01-18 09:21:05		Clos du Mont-Olivet Chƒteauneuf-du-Pape 2018	Exceptionnelle … bien des ‚gards, l'ann‚e 2017 a engendr‚ des records climatiques qui se sont traduits par une r‚colte pr‚coce et peu quantitative. Marquant … plus d'un fait, on retiendra surtout de ce mill‚sime l'excellente qualit‚ des vins produits. Des vins ‚quilibr‚s, riches et dot‚s de jolis tanins velout‚s.	publish	closed	closed		clos-du-mont-olivet-chateauneuf-du-pape-2018	2020-07-11 15:05:04	2020-07-11 13:05:04		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6615	0	product		0
15781	0	0	0	0	1	taxable		2	2020-01-18 10:25:18	2020-01-18 09:25:18		Clos du Mont-Olivet Lirac Rouge 2017	Les vignes de Grenaches, de Syrahs et de Cinsaults sont situ‚es sur les communes de Saint-Laurent-des-Arbres et Saint-GeniŠs-de-Comolas sur la rive droite du Rh“ne. Les sols, trŠs riches en sables pliocŠnes avec sur certaines parcelles la pr‚sence de silice rouge mˆl‚e de quelques galets ‚parses, confŠrent profondeur et fraŒcheur dans les vins.	publish	closed	closed		clos-du-mont-olivet-lirac-2017	2020-07-30 18:35:03	2020-07-30 16:35:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6616	0	product		0
16031	0	0	0	0	6	taxable		2	2020-01-18 10:30:35	2020-01-18 09:30:35		Clos du Mont-Olivet Vins de Pays du Gard Rive Droite 2018	"<span style=""display: inline !important; float: none; background-color: transparent; color: #333333; cursor: text; font-family: Georgia,'Times New Roman','Bitstream Charter',Times,serif; font-size: 16px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">C'est en novembre 2016 que la famille Sabon acquiert ses premiŠres parcelles sur la commune de Saint-Laurent des Arbres sur la rive droite du Rh“ne. L'assemblage de plusieurs parcelles de Carignan, Grenache, Syrah et Merlot sur les lieux-dits Gissac, Le Clau et La FressinŠde aux sols … dominante sableuse donne … cette cuv‚e toute la richesse et la profondeur de ce magnifique terroir.</span>"	publish	closed	closed		clos-du-mont-olivet-igp-gard-rive-droite-2018	2020-08-07 10:15:02	2020-08-07 08:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6617	0	product		0
15539	0	0	0	0	0	taxable		2	2020-01-18 10:38:05	2020-01-18 09:38:05		Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017	"Issue de parcelles de trŠs vieux Carignans (95%) pour la plupart datant de 1901 et de quelques Grenaches Noirs (5%), complant‚es principalement sur le Lieu-dit ""Le Clau"", au sol de sable mˆl‚ d'argile, cette cuv‚e r‚vŠle toute l'expression de ce c‚page, dans sa typicit‚, sa finesse et la g‚n‚rosit‚ de ses ar“mes. La convergence d'un nouveau terroir, d'un savoir-faire et d'une passion ancestrale a donn‚ naissance … cette cuv‚e."	publish	closed	closed		clos-du-mont-olivet-vins-de-pays-du-gard-confluence-2017	2020-08-11 17:05:02	2020-08-11 15:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6618	0	product		0
16046	0	0	0	0	0	taxable		2	2020-01-18 10:50:11	2020-01-18 09:50:11		Domaine de La Tour Du Bon Bandol Rouge Saint Ferr‚ol 2005	Cette cuv‚e est n‚e en 1987 d'un d‚sir d'isoler les plus beaux Mourv‚dre du Domaine. Quelque peu spirituel par son nom, parfois imp‚n‚trable par sa robe, le Saint Ferr‚ol rend hommage … ce c‚page … la fois omnipr‚sent et si difficile … cerner. Introspectif, rigoureux, droit, sa bouche ‚pic‚e, poivr‚e laisse une empreinte min‚rale rappelant nos grŠs. Le tabac, la truffe, le lys se mˆlent … de belles notes acidul‚es. L'apport du Carignan ouvre le vin, le rend plus brillant dans sa t‚n‚breuse retraite.	publish	closed	closed		domaine-de-la-tour-du-bon-bandol-rouge-saint-ferreol-2005	2020-08-12 11:45:02	2020-08-12 09:45:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6620	0	product		0
15204	0	0	0	0	3	taxable		2	2020-01-18 10:54:27	2020-01-18 09:54:27		Thierry Germain Saumur-Champigny La Marginale 2018	La robe est d'une belle couleur rubis intense et offre une arborescence de reflets sans aucune nuance d'‚volution. Le nez libŠre de jolies nuances menthol‚es, de liqueur de fruits rouges ou encore d'anis ‚toil‚. En bouche l'attaque est droite, puissante et suggŠre d'embl‚e tout le potentiel d'un grand terroir. Son fruit‚ intense semble imposant et l'acidit‚, sans ostentation, dessine les contours de la matiŠre garant de l'identit‚ aromatique des saveurs. L'alcool est enrob‚ et structure la matiŠre dans sa verticalit‚. La finale transcende par sa nettet‚ et sa richesse.	publish	closed	closed		thierry-germain-saumur-champigny-la-marginale-2018	2020-06-18 10:45:04	2020-06-18 08:45:04		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6621	0	product		0
15205	0	0	0	0	0	taxable		2	2020-01-18 10:54:29	2020-01-18 09:54:29		Thierry Germain Saumur-Champigny Les M‚moires 2018	La robe est d'un rouge rubis intense, dense et concentr‚e. Le nez d‚voile de subtiles nuances menthol‚es, de liqueur de fruits rouges ou encore de fraise des bois. En bouche l'attaque est droite et puissante, tout en sensualit‚ sugg‚rant d'embl‚e tout le potentiel d'un grand terroir.	publish	closed	closed		thierry-germain-saumur-champigny-les-memoires-2018	2020-01-18 11:00:03	2020-01-18 10:00:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6622	0	product		0
15790	0	0	0	0	0	taxable		2	2020-01-23 11:23:58	2020-01-23 10:23:58		Weingut Besson-Strasser Zrich R„uschling 2018	"C‚page rare, cultiv‚ uniquement en Suisse-allemande, le R„uschling offre ici u<span title="""">n bouquet d'herbes du jardin, des notes de silex,ÿ fruit‚es et florales et de fleurs d'acacia.</span> <span title="""">La bouche est vive et anim‚e,ÿ fraŒche et ‚quilibr‚e avec une interaction int‚ressante entre race et onctuosit‚.</span> <span title="""">Un vin ‚l‚gant avec un bon potentiel de garde.</span>"	publish	closed	closed		weingut-besson-strasser-zurich-rauschling-2018	2020-05-18 09:30:15	2020-05-18 07:30:15		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6626	0	product		0
15791	0	0	0	0	1	taxable		2	2020-01-23 11:39:24	2020-01-23 10:39:24		Weingut Besson-Strasser Zrich Fum‚ 2017	"Assemblage ‚quilibr‚ entre Chardonnay et R„uschling pass‚s 12 mois en barrique de 228L, le ""Fum‚"" <span title="""">est sobre et ‚l‚gant au nez,ÿ avec des notes de pomme et de noix.</span> <span title="""">En bouche,ÿ le toucher est trŠs doux, noble, ‚l‚gant ‚quilibr‚, et d'une grande longueur.</span>"	publish	closed	closed		weingut-besson-strasser-zurich-fume-2017	2020-08-11 11:25:02	2020-08-11 09:25:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6627	0	product		0
15792	0	0	0	0	0	taxable		2	2020-01-23 11:46:11	2020-01-23 10:46:11		Weingut Besson-Strasser Zrich Blauer Zweigelt 2016	"<span title="""">Avec un peu d'air, le vin d‚voile des ar“mes de m–res, de prunes et de belles ‚pices.</span> <span title="""">En bouche, il est droit, juteux, avec des fruits fins, structur‚, dense mais pas lourd. Les tanins sont d‚j… bien int‚gr‚s, </span><span title="""">une acidit‚ rac‚e r‚sonne.</span> <span title="""">Ce n'est pas un vin complexe, mais avec une harmonie extraordinairement belle, il a beaucoup de fraŒcheur et de caractŠre.</span>"	publish	closed	closed		weingut-besson-strasser-zurich-blauer-zweigelt-2016	2020-04-01 09:30:15	2020-04-01 07:30:15		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6628	0	product		0
15793	0	0	0	0	1	taxable		2	2020-01-23 11:53:21	2020-01-23 10:53:21		Weingut Besson-Strasser Zrich Pinot Noir Cholfirst 2017	"<span title="""">Le nez est ouvert, parfum‚ de cerises, de fum‚e discrŠte et d'oranges sanguines.</span> <span title="""">Il est d'une douceur flatteuse et accessible en bouche;</span> <span title="""">montrant du charme, un corps ‚lanc‚ et des tanins fins, d‚j… bien arrondis.</span> <span title="""">Le vin est ‚quilibr‚, rac‚ et fluide, et pr‚sente une belle longueur en finale.</span> <span title="""">Magnifiquement r‚ussi et ‚l‚gant!</span>"	publish	closed	closed		weingut-besson-strasser-zurich-pinot-noir-cholfirst-2017	2020-06-09 15:52:32	2020-06-09 13:52:32		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6629	0	product		0
15795	0	0	0	0	0	taxable		2	2020-01-23 12:04:38	2020-01-23 11:04:38		Weingut Besson-Strasser Zrich Pinot Noir Albi 2016	"<span title="""">Frais, profond, fum‚ et en mˆme temps floral avec des violettes, de nombreuses cerises noires, des bleuets? le nez est trŠs complexe et profond.</span> <span title="""">La bouche est svelte et droite,</span> <span title="""">pr‚sente une bonne structure, des tanins fins. </span><span style=""display: inline !important; float: none; background-color: transparent; color: #333333; cursor: text; font-family: Georgia,'Times New Roman','Bitstream Charter',Times,serif; font-size: 16px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">Une</span><span title=""""> ‚norme fraŒcheur et de la vivacit‚, il n'y a pas de lourdeur, le vin est digeste, la finale est longue et ‚pic‚e.</span>"	publish	closed	closed		weingut-besson-strasser-zurich-pinot-noir-albi-2016	2020-02-22 09:00:16	2020-02-22 08:00:16		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6631	0	product		0
15794	0	0	0	0	1	taxable		2	2020-01-23 12:06:12	2020-01-23 11:06:12		Weingut Besson-Strasser Zrich Pinot Noir Chlosterberg 2016	"<span title="""">Des fruits rouges des bois en bouquet, une grande fraŒcheur, des ‚pices nobles, des herbes s‚ch‚es et des notes de tabac, le nez annonce d‚j… une grande bouteille.</span> <span title="""">Ferme et d‚licieux en bouche et dot‚ d'une a</span><span title="""">cidit‚ croquante mais pleinement m–rie, des notes de chocolat fin dans une finale extrˆmement longue.</span> <span title="""">Un Pinot ‚pique duÿ Weinland Zrichois!</span>"	publish	closed	closed		weingut-besson-strasser-zurich-pinot-noir-chlosterberg-2016	2020-08-21 18:25:02	2020-08-21 16:25:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6632	0	product		0
15763	0	0	0	0	1	taxable		2	2020-01-25 14:08:16	2020-01-25 13:08:16		Domaine de la MonardiŠre Vacqueyras Vieilles Vignes 2016	S‚lection des plus vieilles parcelles du domaine, ce vin de garde est l'expression la plus aboutie des terroirs de la MonardiŠre. Concentration, finesse et longueur pour cette belle cuv‚e.	publish	closed	closed		domaine-de-la-monardiere-vacqueyras-les-vieilles-vignes-2016	2020-08-21 11:35:02	2020-08-21 09:35:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6635	0	product		0
16152	0	0	0	0	0	taxable		2	2020-02-22 14:01:55	2020-02-22 13:01:55		Catherine et Claude Mar‚chal Pommard La ChaniŠre 2017	Ce Pommard a une robe d'un beau rubis, typique du pinot noir. Au nez, elle livre des ar“mes de cerises et de petits fruits rouges, avec une touche ‚pic‚e. En bouche, nous avons de la longueur et de la persistance, pour d‚finir un vin qui est solide et tannique.	publish	closed	closed		catherine-et-claude-marechal-pommard-la-chaniere-2017	2020-07-16 11:45:03	2020-07-16 09:45:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6663	0	product		0
15661	0	0	0	0	0	taxable		2	2020-02-22 14:03:10	2020-02-22 13:03:10		Catherine et Claude Mar‚chal Savigny-LŠs-Beaune Rouge 2017	Les Marechal proposent un vin rouge … la structure ‚quilibr‚e et aux tanins bien enrob‚s. Il offre un nez riche mˆl‚ de notes fruit‚es, bois‚es et ‚pic‚es. En bouche, on retrouve les fruits de son bouquet avec, en plus, volume et persistance. Un vin de plaisir, presque f‚minin.	publish	closed	closed		catherine-et-claude-marechal-savigny-les-beaune-rouge-2017	2020-08-27 10:15:02	2020-08-27 08:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6664	0	product		0
16068	0	0	0	0	1	taxable		2	2020-02-22 14:28:32	2020-02-22 13:28:32		Domaine Hauvette IGP Alpilles Jaspe 2017	Un magnifique blanc 100% Roussanne avec une fraŒcheur, de l'‚l‚gance et de laÿgourmandise. Un grand blanc du Sud !	publish	closed	closed		domaine-hauvette-igp-alpilles-jaspe-2017	2020-08-26 16:05:02	2020-08-26 14:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6665	0	product		0
16067	0	0	0	0	0	taxable		2	2020-02-22 14:29:36	2020-02-22 13:29:36		Domaine Hauvette IGP Alpilles Dolia 2013	Ce blanc, compos‚ de clairette, roussanne et marsanne, sent bon les plantes, le caillou et l'ananas, rappelant certains juran‡ons. Sa texture vineuse est pouss‚e par de fins amers en finale. Un grand blanc apaisant qui est loin d'avoir dit son dernier mot.	publish	closed	closed		domaine-hauvette-igp-alpilles-dolia-2013	2020-02-22 14:37:18	2020-02-22 13:37:18		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6666	0	product		0
8193	0	0	0	0	3	taxable		2	2020-03-04 13:54:12	2020-03-04 12:54:12		Emile Boeckel Cr‚mant Chardonnay Extra Brut 2016	Ce Cr‚mant est vif et d‚licat, se etÿ rac‚. TrŠs typ‚ chardonnay et tout en ‚l‚gance.	publish	closed	closed		emile-boeckel-cremant-chardonnay-extra-brut-2016	2020-08-22 10:15:02	2020-08-22 08:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6738	0	product		0
16144	0	0	0	0	0	taxable		2	2020-03-10 14:03:32	2020-03-10 13:03:32		Chƒteau Simone Palette Blanc 2017	Les vins blancs sont d'une suprˆme ‚l‚gance. Dans leur jeunesse, leur robe est dor‚e et leurs ar“mes marient des notes florales et fruit‚es finement bois‚es. Ils ont une dur‚e de garde exceptionnelle, se parant progressivement d'une teinte vieil or, ils d‚veloppent un bouquet … la fois d‚licat et puissant.	publish	closed	closed		chateau-simone-blanc-2017	2020-08-27 09:30:14	2020-08-27 07:30:14		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6751	0	product		0
15256	0	0	0	0	0	taxable		2	2020-03-10 14:09:42	2020-03-10 13:09:42		Chƒteau Simone Palette Rouge 2015	Les vins rouges, d'une grande distinction, pr‚sentent sous un rubis profond des ar“mes subtils et un bouquet d'une grande complexit‚ ; Charpent‚s, riches en tanins nobles, ils ont un beau potentiel de garde.	publish	closed	closed		chateau-simone-palette-rouge-2015	2020-07-30 09:30:09	2020-07-30 07:30:09		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6753	0	product		0
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
15735	0	0	0	0	0	taxable		2	2020-04-24 20:55:26	2020-04-24 18:55:26		Domino Romano Ribera del Duero RDR 2015	Le d‚fi de Dominio Romano. Un vin comme expression de l'unique et rare terroir de la Vi¤a Lucio. Un vignoble de sable blanc avec une couche de gravier situ‚e en profondeur et plant‚e dans le Pago de la Carronda, autrement dit la zone la plus fraŒche de la Ribera. Un vignoble particulier, un des plus anciens de la r‚gion, qui permet d'obtenir un raisin d'un grain plus petit et plus concentr‚, du fait de la difficult‚ des ceps de vignes … trouver l'eau n‚cessaire pour survivre.	publish	closed	closed		domino-romano-ribera-del-duero-rdr-2015	2020-08-21 15:45:03	2020-08-21 13:45:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6884	0	product		0
14897	0	0	0	0	0	taxable		2	2020-04-24 21:18:32	2020-04-24 19:18:32		Gratavinum Priorat GV5 2011	Couleur grenat trŠs fonc‚, avec des reflets. Un nez expressif de notes de confiture de fruits noirs et de notes min‚rales, crayon de graphite trŠs intenses. En bouche, il montre beaucoup de tanins pr‚sents mais aussi une finesse d'une qualit‚ extraordinaire. Haute concentration dt volume, excellente acidit‚, la bouche est entiŠrement marqu‚e par le caractŠre min‚ral intense qui conduit … une finale trŠs longue et une grande sensation de fraŒcheur.	publish	closed	closed		gratavinum-priorat-gv5-2011	2020-06-26 15:05:03	2020-06-26 13:05:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6886	0	product		0
15736	0	0	0	0	0	taxable		2	2020-04-24 21:32:59	2020-04-24 19:32:59		Gratavinum Priorat 2?r 2017	Le nez est intense, avec des notes de confiture de fruits rouges, des notes min‚rales, et des notes d'herbes sauvages. Les tanins sont m–rs mais trŠs ‚quilibr‚s, combin‚s avec un bon volume et une bonne acidit‚ en bouche. Les ar“mes fruit‚s font ensuite place … une finition nettement min‚rale, avec une longue finale et une sensation de fraŒcheur.	publish	closed	closed		gratavinum-priorat-2%cf%80r-2017	2020-06-24 11:45:03	2020-06-24 09:45:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6887	0	product		0
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
15740	0	0	0	0	0	taxable		2	2020-04-25 12:32:17	2020-04-25 10:32:17		Chƒteau Jean Faure Saint-Emilion Grand Cru 2015	Une r‚ussite absolue, jamais les cabernets ont autant ® parl‚ ¯ sur ce magnifique terroir. Olivier Decelle r‚colte les fruits de ses efforts sans relƒche, et de ses intuitions, pour hisser le cru au sommet du plateau. Un vin rac‚, vertical, plein de fraŒcheur et d'un fruit‚ bluffant.	publish	closed	closed		jean-faure-saint-emilion-grand-cru-2015	2020-08-27 11:35:02	2020-08-27 09:35:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6920	0	product		0
15845	0	0	0	0	1	taxable		2	2020-04-25 12:43:23	2020-04-25 10:43:23		Chƒteau Jean Faure Saint-Emilion Grand Cru 2016	Velout‚, profond, rac‚, beaucoup de sŠve. TrŠs belle fraŒcheur de fruit, tanin fin et serr‚, allonge svelte, superbe.	publish	closed	closed		chateau-jean-faure-saint-emilion-grand-cru-2016	2020-07-20 17:09:23	2020-07-20 15:09:23		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6926	0	product		0
15741	0	0	0	0	2	taxable		2	2020-04-25 12:49:49	2020-04-25 10:49:49		Le CŠdre de Jean Faure Saint-Emilion 2016	Un nez ouvert ÿsur un velout‚ de fruits rouges, livrant avec beaucoup de douceur et de finesse quelques senteurs de cerise et de fraise sur un lit de petites ‚pices.En bouche nous avons le mˆme esprit et mˆme plaisir. Structure fine et ‚l‚gante.	publish	closed	closed		cedre-de-jean-faure-saint-emilion-2016	2020-08-27 15:15:02	2020-08-27 13:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6928	0	product		0
16135	0	0	0	0	5	taxable		2	2020-04-25 13:22:38	2020-04-25 11:22:38		Mouthes Le Bihan C“tes de Duras L'Aim‚ Chai 2015	Belle robe jeune … dominante rubis soutenue. Nez fruit‚, avec des notes de fruitsÿ confits, de confiture, de fruits noirs, ‚pic‚, poivr‚ et menthol‚. Bouche charnue, vin plein, dense, fruit‚, fum‚, finissant sur des tanins tactiles et croquants Un vin de repas entre copains!	publish	closed	closed		mouthes-le-bihan-aime-chai-2015	2020-08-26 17:35:03	2020-08-26 15:35:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=6930	0	product		0
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
15891	0	0	0	0	0	taxable		2	2020-05-02 14:53:40	2020-05-02 12:53:40		Camin Larredya Juran‡on Sec La Virada 2018	L'exotisme du nez est compl‚t‚ par d'‚l‚gantes et complexes notes de pistache et d'amande amŠre. La fraŒcheur apparaŒt tendue, millim‚tr‚e, et empreinte de puret‚. La mandarine, l'orange, les fruits exotiques apportent des ar“mes gourmands. L'allonge s'‚tire sans perdre d'‚clat. Un modŠle de pr‚cision.	publish	closed	closed		camin-larredya-jurancon-sec-la-virada-2018	2020-08-26 17:35:02	2020-08-26 15:35:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=7023	0	product		0
15887	0	0	0	0	0	taxable		2	2020-05-02 15:00:54	2020-05-02 13:00:54		Domaine Jamet C“te R“tie Fructus Voluptas 2018	"Pour cette cuv‚e, Jean-Paul Jamet recherche un plaisir sur le fruit plus imm‚diat tout en conservant un potentiel de garde.

&nbsp;"	publish	closed	closed		jamet-cote-rotie-fructus-voluptas-2018	2020-08-14 18:15:03	2020-08-14 16:15:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=7025	0	product		0
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
	0	0	0																								
13127-1	0	0	0	0	0	taxable		2	2020-06-09 15:42:04	2020-06-09 13:42:04		Clos du Mont-Olivet Chƒteauneuf-du-Pape 2007	Nez gracieux, trŠs ‚l‚gant avec une touche florale et un parfum de vendange entiŠre. Il ‚volue sur une note d'agrume. Bouche avec du relief et une belle ‚nergie. Il y a du muscle mais accompagn‚ par une sensation de fruit plein et dense.	publish	closed	closed		clos-du-mont-olivet-chateauneuf-du-pape-2007-2	2020-07-20 17:09:06	2020-07-20 15:09:06		0	https://www.wine-spirit.fr/?post_type=product&#038;p=7247	0	product		0
16230	0	0	0	0	0	taxable		2	2020-07-20 11:00:00	2020-07-20 09:00:00		Domaine Saint-Nicolas Vin de France Blanc Les Clous 2019	Issu d'un assemblage de chenin blanc et de chardonnay, ce vin pr‚sente des notes iod‚es ainsi que des ar“mes de fleurs blanches.ÿEn bouche, un vin d'une grande tension se d‚voile, avec des saveurs sal‚es et une fine amertume.	publish	closed	closed		domaine-saint-nicolas-fiefs-vendeens-blanc-les-clous-2019	2020-08-13 10:45:03	2020-08-13 08:45:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=7338	0	product		0
15298	0	0	0	0	6			2	2018-02-08 12:58:52	2018-02-08 11:58:52		Pierre Jean Villa Saint-Joseph Pr‚face 2018		publish	closed	closed		pierre-jean-villa-saint-joseph-preface-2018	2019-12-30 09:30:29	2019-12-30 08:30:29		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-jean-villa-saint-joseph-preface-2018.jpg	0	attachment	image/jpeg	0
15296	0	0	0	0	0			2	2018-02-08 13:49:41	2018-02-08 12:49:41		Pierre Jean Villa Saint-Joseph Rouge Tild‚ 2017		publish	closed	closed		pierre-jean-villa-saint-joseph-tilde-2017	2019-12-21 09:00:17	2019-12-21 08:00:17		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-jean-villa-saint-joseph-tilde-2017.jpg	0	attachment	image/jpeg	0
15300	0	0	0	0	0			2	2018-02-08 14:08:36	2018-02-08 13:08:36		Pierre Jean Villa Crozes-Hermitage Accroche Coeur 2018		publish	closed	closed		pierre-jean-villa-croze-hermitage-accroche-coeur-2018	2020-06-26 18:15:03	2020-06-26 16:15:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-jean-villa-croze-hermitage-accroche-coeur-2018.jpg	0	attachment	image/jpeg	0
19814	0	0	0	0	3			2	2018-02-09 14:01:05	2018-02-09 13:01:05		Pierre Jean Villa IGP Collines Rhodaniennes Gamine 2018		publish	closed	closed		pierre-jean-villa-igp-gamine-2018	2020-01-04 16:36:01	2020-01-04 15:36:01		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-jean-villa-igp-gamine-2018.jpg	0	attachment	image/jpeg	0
19815	0	0	0	0	0			2	2018-02-12 09:04:37	2018-02-12 08:04:37		Pierre Jean Villa C“te R“tie Carmina 2017		publish	closed	closed		pierre-jean-villa-cote-rotie-carmina-2017	2020-01-04 16:36:10	2020-01-04 15:36:10		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-jean-villa-cote-rotie-carmina-2017.jpg	0	attachment	image/jpeg	0
15303	0	0	0	0	0			2	2018-02-12 09:13:35	2018-02-12 08:13:35		Pierre Jean Villa Saint-Joseph Saut De l'Ange 2018		publish	closed	closed		pierre-jean-villa-saint-joseph-saut-ange-2018	2019-11-02 13:25:07	2019-11-02 12:25:07		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-jean-villa-saint-joseph-saut-ange-2018.jpg	0	attachment	image/jpeg	0
14975	0	0	0	0	0			2	2018-02-12 09:45:14	2018-02-12 08:45:14		Pierre Gaillard Condrieu 2018		publish	closed	closed		pierre-gaillard-condrieu-2018	2020-08-14 18:15:02	2020-08-14 16:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-condrieu-2018.jpg	0	attachment	image/jpeg	0
16042	0	0	0	0	7			2	2018-02-12 09:54:27	2018-02-12 08:54:27		Pierre Gaillard Cornas 2017		publish	closed	closed		pierre-gaillard-cornas-2017	2020-08-14 10:15:02	2020-08-14 08:15:02		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-cornas-2017.jpg	0	attachment	image/jpeg	0
14980	0	0	0	0	3			2	2018-02-12 10:03:05	2018-02-12 09:03:05		Pierre Gaillard C“te R“tie Esprit de Blonde 2017		publish	closed	closed		pierre-gaillard-cote-rotie-esprit-blond-2017	2020-08-24 14:00:03	2020-08-24 12:00:03		0	https://www.wine-spirit.fr/wp-content/uploads/2020/03/pierre-gaillard-cote-rotie-esprit-blond-2017.jpg	0	attachment	image/jpeg	0
